Name,School,Score
Crusoe Gongbay,New Mexico,0.1206345678
Akeem Hunt,Purdue,0.1199549817
Darriet Perry,Florida International,0.09568289092
Nathan Jeffery,UTEP,0.08166009564
Brynn Harvey,UCF,0.07248043289
Aaron Green,Nebraska,0.06573162506
Mike James,Miami (FL),0.0573850733
Justin Semmes,Miami (OH),0.05684330705
Brandon Wilds,South Carolina,0.05135695914
William Pratcher,Middle Tennessee State,0.04483356506
Dionza Bradford,UNLV,0.03431659084
Travon Van,Marshall,0.02465266501
Barrington Scott,Ball State,0.02321405105
D.J. Taylor,Troy,0.01669228614
Beau Blankenship,Ohio,0.001099236668
Malcolm Agnew,Oregon State,-0.000804496957
Desmond Johnson,Southern Mississippi,-0.004673381538
Kody Sutton,Wyoming,-0.01548127178
Tony Creecy,North Carolina State,-0.02193344755
Dominique Brown,Louisville,-0.02292213018
Kama Bailey,Idaho,-0.04182510061
Ryan Houston,North Carolina,-0.04281457089
Bryan Kariya,Brigham Young,-0.04821033352
Kendrick Hardy,Southern Mississippi,-0.05585037565
Derek Lawson,Arkansas State,-0.05646691886
Darrian Miller,Kansas,-0.05731703502
Trey Millard,Oklahoma,-0.05866908607
Ghaali Muhammad,Wyoming,-0.06104131527
Zach Brown,Pitt,-0.06297932692
Tony Pierson,Kansas,-0.0653186226
Jeff Woody,Iowa State,-0.06568102678
Mike Bellamy,Clemson,-0.06912292075
Walter Kazee,San Diego State,-0.07022429153
Andre Williams,Boston College,-0.09313721494
Herschel Sims,Oklahoma State,-0.09744346689
Marlin Lane Jr.,Tennessee,-0.09908877019
Duane Bennett,Minnesota,-0.1030297814
James Hamilton,North Texas,-0.1038218382
Robert Kelley,Tulane,-0.1201684573
D.J. Monroe,Texas,-0.1219007034
Jovan Stevenson,Oregon State,-0.1284491956
Jarred Salubi,Baylor,-0.130406843
Reggie Bullock,East Carolina,-0.1315849308
Trayion Durham,Kent State,-0.1394923894
Josh Oglesby,Virginia Tech,-0.1615365356
Alex Singleton,Tulsa,-0.168321276
Stephfon Green,Penn State,-0.173985292
Bradley Randle,UNLV,-0.1746948995
Preston Lyons,Georgia Tech,-0.1812224536
Wes Cobb,Air Force,-0.1857785165
Matt Brown,Texas Christian,-0.1935648823
Glasco Martin,Baylor,-0.1959273526
Ryan Boykin,Ohio,-0.2040245062
Kadeem Jones,Western Kentucky,-0.2123336589
Sterling Jackson,Hawaii,-0.2169943247
Mike Gillislee,Florida,-0.2182003678
Carl Winston,Washington State,-0.2234147188
Coshik Williams,Kentucky,-0.2234740964
Deandre Washington,Texas Tech,-0.2259723243
Torrance Hunt,East Carolina,-0.2311472773
Jared Crank,Purdue,-0.2357653702
Connor Dietz,Air Force,-0.2369517369
Tony Jones,Colorado,-0.239479639
Ronnie Weaver,UCF,-0.2423543361
Zurlon Tipton,Central Michigan,-0.2451850353
Desmond Scott,Duke,-0.24566914
Josh Harris,Wake Forest,-0.258318777
Jerron Seymour,Vanderbilt,-0.2593108829
Michael Shaw,Michigan,-0.2595841342
Duran Hollis,Iowa State,-0.2851712523
Cody Johnson,Texas,-0.2870468039
Jermaine Thomas,Florida State,-0.3034730437
Ben Malena,Texas A&amp;M,-0.3082804485
Synjyn Days,Georgia Tech,-0.3099182624
Jordan Lynch,Northern Illinois,-0.3142664735
Curtis Underwood,North Carolina State,-0.3188213413
Carlton Thomas,Georgia,-0.3201863967
Anthony Wilkerson,Stanford,-0.3266123814
Scott McCummings,Connecticut,-0.3440592043
Darrin Reaves,UAB,-0.3451017607
D.D. Kyles,Middle Tennessee State,-0.3475061476
Jared Hassin,Army,-0.3484871808
Roberts,Indiana,-0.3506862543
Treyvon Green,Northwestern,-0.365397033
Kiehl Frazier,Auburn,-0.3902195713
Brian Fields,Western Michigan,-0.4202646577
Jamal Womble,Northern Illinois,-0.421837832
Drew Wright,Boise State,-0.4231185299
Jeremy Hester,Southern Mississippi,-0.428340089
Albert Williams,Tulane,-0.4301130847
Jesse Callier,Washington,-0.4343404394
Erik Finklea,Miami (OH),-0.4394559182
Anthony Garland,Central Michigan,-0.4559360628
George Winn,Cincinnati,-0.467279909
Brandon Bourbon,Kansas,-0.4678323969
Rishaad Wimbley,SMU,-0.4779615898
Tra Carson,Oregon,-0.4827157478
Bishop Sankey,Washington,-0.4884981592
Josh Clemons,Kentucky,-0.4941399907
Curtis Dukes,Penn State,-0.496188373
D.J. Adams,Maryland,-0.5001128189
Mitchell Bailey,Louisiana-Monroe,-0.5099019345
Jeremy Wright,Louisville,-0.5171787322
Isaac Bennett,Pitt,-0.5213197621
Adonis Smith,Northwestern,-0.523171528
Daniel Jenkins,Arizona,-0.5246860131
D.J. Howard,Clemson,-0.5343715975
Michael Dobson,East Carolina,-0.5646411959
Delvin Diggs,Navy,-0.5750027955
Jamel Martin,Bowling Green State,-0.5845510377
Jordan Hopgood,Bowling Green State,-0.5846064339
Justus Pickett,Maryland,-0.597904545
Trey Burton,Florida,-0.5980972499
Ray Holley,Louisiana Tech,-0.600365344
Jermaine Robertson,Arkansas State,-0.6059367525
Chris Anderson,Troy,-0.6122235469
Kenny Miles,South Carolina,-0.6146298606
Jeffrey Lewis,Wisconsin,-0.6172163421
Taimi Tutogi,Arizona,-0.6173299422
Aaron Crawford,Texas Tech,-0.6214902851
Ayele Forde,Oregon,-0.6340724391
Matt Perez,Indiana,-0.6418698242
Brandon Harton,Georgia,-0.6437002044
Donnell Kirkwood,Minnesota,-0.6448497252
Jerrell Rhodes,Memphis,-0.6578803841
Tre Mason,Auburn,-0.6676014326
Sam McGuffie,Rice,-0.6896644247
Mike Trumpy,Northwestern,-0.6903971461
Jordan Luallen,Cincinnati,-0.6910246334
Max Jenkins,Army,-0.6984711859
Jonathan George,Kentucky,-0.7002423201
Anthony Meray,Kent State,-0.708368175
Reggie Pegram,Purdue,-0.711114755
De'Vion Moore,Missouri,-0.7153210653
Shontrelle Johnson,Iowa State,-0.7170188972
Tim Phillips,Central Michigan,-0.7272060978
Antoin Scriven,Western Michigan,-0.7366965545
Brennan Clay,Oklahoma,-0.7405977431
Pat Shed,UAB,-0.7414321706
Savon Huggins,Rutgers,-0.7419656427
Josh Ford,Colorado,-0.7468325442
Demarcus Rogers,New Mexico,-0.7472173039
Tahj Kimble,Boston College,-0.7589280978
Reggie Whatley,Middle Tennessee State,-0.7597902632
Qyendarius Griffin,Louisiana,-0.7612305667
Joshua Quezada,Brigham Young,-0.7641133626
Ameer Abdullah,Nebraska,-0.7698731512
Ryan Bass,Idaho,-0.7712653856
Brandon Williams,Oklahoma,-0.7829423616
Larry Caper,Michigan State,-0.7859404468
Lonnie Pryor,Florida State,-0.8212097194
Jared Williams,SMU,-0.8221693883
James Wilder Jr.,Florida State,-0.8226127453
Angelo Pease,Kansas State,-0.8230952983
Jay Hollingsworth,Duke,-0.8293104518
Terrence Magee,LSU,-0.8386315201
Vernard Roberts,West Virginia,-0.8486547219
Jeremy Hills,Texas,-0.850895429
Braylon Heard,Nebraska,-0.8554979889
Dwayne Donigan,Ball State,-0.8561089338
Richard Samuel,Georgia,-0.8626583598
Jon Crucitti,Army,-0.8875400774
Jeremy Deering,Rutgers,-0.9008517165
Artaves Gibson,Memphis,-0.9044593891
Terron Ward,Oregon State,-0.9131590641
James Wright,New Mexico,-0.9147503611
A.J. Blue,North Carolina,-0.9225034941
Broderick Alexander,Akron,-0.9253981508
Jordan Canzeri,Iowa,-0.927848843
Keshawn Simpson,Western Kentucky,-0.9305346964
Jameel Poteat,Cincinnati,-0.9308588666
Aaron Spikes,Louisiana,-0.9418221584
Andrew Buie,West Virginia,-0.9472478285
Angel Santiago,Army,-0.9567966453
Ken Malcome,Georgia,-0.9611909574
Trenton Turrentine,Army,-0.9619188978
Kenny Williams,Texas Tech,-0.9687135174
Kyle Middlebrooks,Arizona State,-0.9764801203
Kenny Harper,Temple,-0.9848069945
Robert Clay,New Mexico State,-0.9856204535
Logwone Mitz,Washington State,-0.9876229547
Rod Smith,Ohio State,-0.9957634448
D.J. Morgan,USC,-0.9963949711
Jerome Smith,Syracuse,-1.007551023
Malcolm Jones,UCLA,-1.012290501
Cody Getz,Air Force,-1.019670665
Montel Harris,Boston College,-1.022522911
Jeremiah Harden,Florida International,-1.02750489
Raymond Sanders,Kentucky,-1.038067992
Blake Sims,Alabama,-1.04336434
Aundre Dean,Texas Christian,-1.054889771
Tyler Ervin,San Jose State,-1.056447392
Brandon Beachum,Penn State,-1.076686679
Braxton Welford,Houston,-1.084892632
Andre Smith,Arkansas State,-1.085134405
Nick Hale,Nevada,-1.102110153
Tauni Vakapuna,Utah,-1.106983116
Rell Lewis,Kansas,-1.108370724
Charles Perkins,Georgia Tech,-1.122248204
Enrique Davis,Ole Miss,-1.132193611
Nick Hill,Michigan State,-1.134507449
Trey Miller,Navy,-1.138430236
Orville Reynolds,Wake Forest,-1.145572089
Tyrone Jones,Miami (OH),-1.167236812
Victor Johnson,New Mexico State,-1.178897838
Jeremy Eddington,Rice,-1.190896524
Jonathan Jean-Louis,Connecticut,-1.191378708
Karl Bostick,Akron,-1.197821438
Xavier Stinson,Florida Atlantic,-1.204968355
Ty Jones,Florida State,-1.218051342
Chris Thompson,Florida State,-1.218271251
Essray Taliaferro,Marshall,-1.233429892
Chrishawn Dupuy,Miami (OH),-1.30981663
Taylor Barnhill,UNLV,-1.333244763
Devin Gardner,Michigan,-1.38129871
Jaron Toney,Tennessee,-1.417398598
Patrick Kurunwune,Duke,-1.449964833
